name,description,type,rarity,vendor_value,id,icon,listings,unit_price,quantity
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,56829,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,57039,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,59091,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,79917,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,80000,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,89897,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,2,100000,2
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,109744,1
Berserker's Sneakthief Coat of the Centaur,,Armor,Exotic,354,112,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,1,237000,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25547,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25548,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25848,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25849,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,25850,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25853,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,25854,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25855,3
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,25856,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,26056,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,26058,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,26061,3
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,26063,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,26064,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,26065,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,26066,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,26866,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,26867,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,26968,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,28886,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,28887,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,29886,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,29887,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,29894,3
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,29895,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,29897,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,29980,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,29988,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,31570,4
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,31571,3
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,31572,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,31573,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,31574,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,31576,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,31886,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,33482,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,33483,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,33484,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,33485,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,33486,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,33487,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,33490,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,34094,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,34095,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,34696,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,34698,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,36381,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,37757,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,41980,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,41981,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,41982,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,41983,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,41984,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,41985,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,41986,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,44585,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,44936,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,47599,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,47608,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,47609,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,47658,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,47659,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,47660,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,49899,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,63320,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,77776,1
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,77777,2
Cleric's Seer Coat of the Eagle,,Armor,Exotic,336,113,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,84400,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,103,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,104,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,105,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,106,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,107,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,108,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,109,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,110,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,118,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,120,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,123,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,124,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,125,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,128,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,130,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,133,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,139,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,149,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,150,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,151,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,152,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,9,153,9
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,155,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,6,156,6
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,159,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,160,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,8,162,8
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,163,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,164,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,167,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,168,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,170,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,171,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,173,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,178,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,195,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,196,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,197,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,199,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,5,200,5
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,201,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,207,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,233,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,239,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,250,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,269,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,271,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,272,5
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,273,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,295,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,296,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,297,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,298,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,299,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,300,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,302,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,304,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,307,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,337,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,339,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,5,340,6
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,344,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,6,350,6
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,351,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,3,356,3
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,368,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,369,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,381,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,395,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,398,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,407,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,408,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,410,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,4,420,4
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,427,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,430,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,456,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,459,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,477,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,482,5
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,489,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,495,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,500,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,505,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,510,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,543,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,1,545,1
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,550,2
Mighty Worn Chain Greaves,,Armor,Fine,20,114,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,2,551,2
